character,line
TONY STARK,"Come on, people. Everybody, grab your monkey. Nice."
JARVIS,"10,000 feet. 6,000 feet."
TONY STARK,"Come on, people. Come on, come on, come on! Yeah!"
JARVIS,"1, 000 feet. 400 feet. 200 feet, sir."
TONY STARK,"He's a chunky monkey, let's get him. Hello."
MAN,We made it!
TONY STARK,"Nice work, guys! Excellent. Good team effort all around. Go us. All right, Jarvis. But it's only half-done. We've still got to get Pepper...  That came out of nowhere. Wow"
RHODEY,"Give me some good news, man."
TONY STARK,I think they all made it.
RHODEY,"Oh, thank God."
TONY STARK,"Yeah, but I missed the president."
RHODEY,"You couldn't save the president with the suit, how are we gonna save Pepper with nothing?"
TONY STARK,"Uh... Say, Jarvis, is it that time?"
JARVIS,"The House Party Protocol, sir?"
TONY STARK,Correct.
ALDRICH KILLIAN,Hi.
PEPPER POTTS,You think he's gonna help you? He won't.
ALDRICH KILLIAN,"Having you here is not just to motivate Tony Stark. It's, um... Well, it's actually more embarrassing than that. You're here as my, um..."
PEPPER POTTS,Trophy
ALDRICH KILLIAN,"Mmm.  Good evening, sir.  Welcome aboard, Mr President. Ever hear of an elephant graveyard? Well, two years ago, the elephant in the room was this scow."
PRESIDENT ELLIS,This is the Roxxon Norco.
ALDRICH KILLIAN,"And, of course, you'll remember that when she spilled a million gallons of crude off Pensacola, thanks to you, not one fat cat saw a day in court."
PRESIDENT ELLIS,What do you want from me?
ALDRICH KILLIAN,"Uh, nothing, sir. I just needed a reason to kill you that would play well on TV. You see, I've moved on. I found myself a new political patron, and this time tomorrow, he'll have your job. String him up."
PRESIDENT ELLIS,Hey!
RHODEY,"Come on. You're not gonna freak out on me, right?"
TONY STARK,I hope not.
RHODEY,"Oh, my God.  He's strung up over the oil tanker. They're gonna light him up, man."
TONY STARK,Viking funeral. Public execution.
RHODEY,"Yeah, death by oil."
ANNOUNCER,Broadcast will commence shortly. Take final positions.
ALDRICH KILLIAN,Okay. That's good. Now give me cameras A through E and we'll do a full tech rehearsal.
RHODEY,ls your gun up?
TONY STARK,Yep. What do I do?
RHODEY,"Stay on my six, cover high and don't shoot me in the back."
TONY STARK,"Six, high, back. Alright.  You see that? Nailed it."
RHODEY,"Yeah, you really killed the glass."
TONY STARK,You think I was aiming for the bulb? You can't hit a bulb at this distance.
ANNOUNCER,"All personnel, we have hostiles on east unit 12."
MAN,Over there!
ANNOUNCER,"I repeat, hostiles on east unit 12."
TONY STARK,I'm out. Give me. You got extra magazines?
RHODEY,"They're not universal, Tony."
TONY STARK,"I know what I'm doing, I make this stuff. Give me another one."
RHODEY,Okay
TONY STARK,Give me one of yours.
RHODEY,I don't have one that fits that gun.
TONY STARK,"You've got, like, five of them. Here's what I'm going to do. Save my spot, ready?"
RHODEY,What'd you see?
TONY STARK,"Too fast. Nothing. Here we go.  Three guys, one girl, all armed."
RHODEY,"God, I would kill for some armour right now."
TONY STARK,You're right. We need backup.
RHODEY,"Yeah, a bunch."
TONY STARK,You know what?
RHODEY,Is that...?
TONY STARK,Yep.
RHODEY,Are those...?
TONY STARK,"Yeah.  Merry Christmas, buddy. JARVIS, target Extremis heat signatures. Disable with extreme prejudice."
JARVIS,"Yes, sir."
TONY STARK,What are you waiting for? It's Christmas. Take them to church.
JARVIS,Gentlemen.
TONY STARK,"Incoming! Jarvis, get Igor to steady this thing."
RHODEY,"This is how you've been managing your down time, huh?"
TONY STARK,"Everybody needs a hobby. Heartbreaker, help Red Snapper out, will you?  Nice timing."
RHODEY,"Oh, yeah. That's awesome. Give me a suit, okay?"
TONY STARK,"Oh, I'm sorry, they're only coded to me."
RHODEY,What does that mean?
TONY STARK,I got you covered.
JARVIS,"Good evening, Colonel. Can I give you a lift?"
RHODEY,Very funny.
JARVIS,"Sir, I've located Ms Potts."
TONY STARK,About time.
PEPPER POTTS,Stop! Put it down. Put it down. Put it down.
TONY STARK,See what happens when you hang out with my ex-girlfriends?
PEPPER POTTS,You're such a jerk.
TONY STARK,"Yep. We'll talk about it over dinner.  Come on. A little more, baby."
ALDRICH KILLIAN,"Is this guy bothering you? Don't get up. Ooh. Is it hot in there?  Stuck? Do you feel a little stuck? Like a little turtle, cooking in his little turtle suit."
PEPPER POTTS,Tony.
ALDRICH KILLIAN,She's watching. I think you should close your eyes. Close your eyes. Close your eyes. You don't want to see this.
TONY STARK,"Yeah, you take a minute.  Jarvis, give me a suit right now!  Oh, come on!"
RHODEY,"Mr President! Just hold on, all right? I'm coming. Just hold on. Hold on.  Oh, kay. Bye-bye. Brace yourself. You look damn good, Mr President, but I'm gonna need that suit back. The President is secure, Tony. I'm clearing the area."
TONY STARK,Nice work.
RHODEY,"Ready, sir?"
PRESIDENT ELLIS,"What do you mean ""ready""?"
TONY STARK,"Pep, I got you. Relax, I got you. Just look at me! Honey, I can't reach any further and you can't stay there. All right? You've got to let go. You've got to let go! I'll catch you, I promise. No!"
ALDRICH KILLIAN,A shame. I would've caught her.
TONY STARK,Eject.
ALDRICH KILLIAN,"Well, here we are on the roof."
JARVIS,"Mark 42, inbound."
TONY STARK,I'll be damned. The prodigal son returns.  Whatever.
ALDRICH KILLIAN,"You really didn't deserve her, Tony. It's a pity. I was so close to having her perfect."
TONY STARK,"Okay, okay, wait, wait, wait! Slow down! Slow down! You're right. I don't deserve her. Here's where you're wrong. She was already perfect.  Jarvis, do me a favour and blow Mark 42."
ALDRICH KILLIAN,"No!  No more false faces. You said you wanted the Mandarin. You're looking right at him. It was always me, Tony. Right from the start. I am the Mandarin!"
TONY STARK,"I got nothing.  Jarvis, subject at my 12 o'clock is not a target, disengage! What? Oh, what, are you mad at me?  Honey?"
PEPPER POTTS,"Oh, my God. That was really violent."
TONY STARK,You just scared the devil out of me. I thought you were...
PEPPER POTTS,I was dead. Why? Because I fell 200 feet? Who's the hot mess now?
TONY STARK,It's still debatable. Probably tipping your way a little bit. Why don't you dress like this at home? Hmm? Sport bra. The whole deal.
PEPPER POTTS,"You know, I think I understand why you don't want to give up the suits. What am I going to complain about now?"
TONY STARK,"Well, it's me. You'll think of something. Come here."
PEPPER POTTS,"No, don't touch me."
TONY STARK,Don't worry about it.
PEPPER POTTS,"No, I'm gonna burn you."
TONY STARK,"No, you're not. Not hot."
PEPPER POTTS,Am I gonna be okay?
TONY STARK,"No. You're in a relationship with me. Everything will never be okay. But I think I can figure this out, yeah. I almost had this 20 years ago when I was drunk. I think I can get you better. That's what I do. I fix stuff."
PEPPER POTTS,And all your distractions?
TONY STARK,Uh... I'm going to shave them down a little bit. Jarvis. Hey.
JARVIS,"All wrapped up here, sir. Will there be anything else?"
TONY STARK,You know what to do.
JARVIS,"The Clean Slate Protocol, sir?"
TONY STARK,"Screw it, it's Christmas. Yes, yes.  Okay, so far? Do you like it?"
PEPPER POTTS,It'll do.
TONY STARK,"And so, as Christmas morning began, my journey had reached its end. You start with something pure, something exciting. Then, come the mistakes. The compromises. We create our own demons."
TREVOR SLATTERY,"Oh! Great to see you! Oh, bloody hell!"
TONY STARK,"But then I thought to myself, ""Why stop there?"" Of course, there are people who say progress is dangerous, but I'll bet none of those idiots ever had to live with a chestful of shrapnel. And now, neither will I. Let me tell you, that was the best sleep I'd had in years."
NURSE,It's okay. It's okay. It's okay.
HAPPY HOGAN,"No, look."
TONY STARK,"So, if I were to wrap this up, tie it with a bow, or whatever... I guess I'd say my armor, it was never a distraction, or a hobby. It was a cocoon. And now, I'm a changed man. You can take away my house, all my tricks and toys. One thing you can't take away... I am Iron Man.  You know, and thank you by the way. For listening. Plus, something about just getting it off my chest, and putting it out there in the atmosphere, instead of holding this in... I mean, this is what gets people sick, you know. Wow, I had no idea you were such a good listener."
TONY STARK,"To be able to share all my intimate thoughts and my experiences with someone, it just cuts the weight of it in half. You know, it's like a snake swallowing its own tail. Everything comes full circle.  And the fact that you've been able to -help me process...  Are you with me?"
BRUCE BANNER,"Sorry... I was, yeah. We were at, uh..."
TONY STARK,Are you actively napping?
BRUCE BANNER,I was... I... I drifted.
TONY STARK,Where did I lose you?
BRUCE BANNER,Elevator in Switzerland.
TONY STARK,"So, you heard none of it?"
BRUCE BANNER,I'm sorry. I'm not that kind of doctor. I'm not a therapist. It's not my training.
TONY STARK,So?
BRUCE BANNER,I don't have the...
TONY STARK,What? The time?
BRUCE BANNER,Temperament.
TONY STARK,"You know what? Now that I think about it... Oh! God, my original wound. 1983, all right?"
BRUCE BANNER,Yes.
TONY STARK,"I'm 14 years old, I still have a nanny. That was weird."
