character,line
PETER,"Tell her she looks nice, but not too much because that’s creepy."
MAY,Don’t be creepy.
PETER,"No. And, uh, when I dance with her, I’m putting my hands on her hips. I got this."
PETER,Love you.
MAY,Bye.
TOOMES,You must be Peter.
PETER,Yeah.
TOOMES,I’m Liz’s dad. Put her there.
TOOMES,Hell of a grip. Come on in here. Come on.
DORIS,"Hi, Peter. You look very handsome."
PETER,Thank you.
DORIS,You got his name right?
TOOMES,Freddie?
DORIS,Peter.
TOOMES,"Peter, Peter."
DORIS,I’m gonna go get Liz.
PETER,Okay.
TOOMES,"You all right, Pete?"
PETER,Yeah.
TOOMES,"Because you look pale. You want something to drink? Like a bourbon or a scotch, or something like that?"
PETER,I’m not old enough to drink.
TOOMES,That’s the right answer.
TOOMES,Wow.
TOOMES,"Wow, wow, wow. Do you look beautiful."
LIZ,"Please don’t embarrass me, Dad."
TOOMES,"Doesn’t she, Pete?"
PETER,"Yeah, you look really good."
TOOMES,"Once again, that’s the right answer."
LIZ,Is that a corsage?
LIZ,Thanks.
TOOMES,"Well, hey, I’m your chauffeur, so, uh, let’s get this show on the road."
DORIS,"No, no, no, no, we have to take some pictures, babe. All right. Oh, right here. Perfect."
LIZ,Mom.
DORIS,"Okay. Come on, you guys. Peter, closer."
DORIS,Smile. There you go.
PETER,"Sir, you don’t have to drive us."
TOOMES,"No, no, it’s not a big deal. I’m going out of town. It’s right on my way."
DORIS,He’s always coming and going.
TOOMES,Last time.
DORIS,Have fun.
LIZ,Thank you.
TOOMES,Promise.
DORIS,He’s cute.
LIZ,Shh.
TOOMES,See you in a couple of days.
DORIS,"Bye, baby."
TOOMES,All right.
TOOMES,"Come on, Pedro."
DORIS,"Bye, Peter. Have fun."
PETER,"Yeah, I will."
TOOMES,"What are you gonna do, Pete?"
PETER,What?
TOOMES,"When you graduate, what do you think you’re gonna do?"
PETER,"Oh, um, I don’t know."
LIZ,"Don’t grill him, Dad."
TOOMES,"Just saying, you know. All you guys who go to that school, you pretty much have your life planned out, right?"
PETER,"Yeah, no, I’m just a sophomore."
LIZ,Peter has an internship with Tony Stark. So I think he doesn’t have to worry.
TOOMES,Really?
LIZ,Mm-hmm.
TOOMES,Stark?
LIZ,So cool.
TOOMES,What do you do?
PETER,"Yeah, actually, I don’t intern for him anymore."
LIZ,Seriously?
PETER,"Yeah, it got, um... boring."
LIZ,It was boring? You got to hang out with Spider-Man.
TOOMES,Really? Spider-Man? Wow. What’s he like?
PETER,"Yeah, he’s nice. Nice man. Solid dude."
TOOMES,Hmm.
LIZ,"Look, so cute."
PETER,Aww...
TOOMES,"I’ve seen you around, right? I mean... Somewhere. We’ve, uh, have we ever? Because even the voice..."
LIZ,"Um, he does Academic Decathlon with me."
TOOMES,Oh.
LIZ,And he was at my party.
TOOMES,Ah.
PETER,"It was a great party, really great, yeah. Beautiful house, a lot of windows."
LIZ,"You were there for, like, two seconds."
PETER,That was... I was there longer than two seconds.
LIZ,You disappeared.
PETER,"No, no. I did not disappear."
LIZ,"Yes, you did. You disappeared like you always do. Like you did in D.C., too."
TOOMES,"That’s terrible, what happened down there in D.C., though. Were you scared?"
TOOMES,"I’ll bet you were glad when your old pal Spider-Man showed up in the elevator, though, huh?"
PETER,"Yeah, well, I actually didn’t go up. I saw it all from the ground."
LIZ,Yeah.
PETER,Very lucky that he was there that day.
TOOMES,Good old Spider-Man.
LIZ,"Dad, the light."
TOOMES,Here we are. End of the line.
LIZ,"Thanks, Dad."
TOOMES,"You head in there, gumdrop. I’m gonna give Peter the, uh, the “dad talk.”"
LIZ,Don’t let him intimidate you.
LIZ,Love you.
TOOMES,"Love you, gumdrop."
LIZ,Have a safe flight.
LIZ,Hi! You guys look so pretty.
TOOMES,Does she know?
PETER,Know what?
TOOMES,So she doesn’t. Good. Close to the vest. I admire that. I’ve got a few secrets of my own. Of all the reasons I didn’t want my daughter to date...
TOOMES,"Peter, nothing is more important than family. You saved my daughter’s life. I could never forget something like that. So I’m gonna give you one chance. Are you ready? You walk through those doors, you forget any of this happened. And don’t you ever, ever interfere with my business again. Because if you do, I’ll kill you and everybody you love. I’ll kill you dead. That’s what I’ll do to protect my family. Do you understand?"
TOOMES,"Hey. I just saved your life. Now, what do you say?"
PETER,Thank you.
TOOMES,"You’re welcome. Now, you go in there and you show my daughter a good time, okay? Just not too good."
LIZ,Hey. What did he say to you?
PETER,"Gotta go. I’m, I’m sorry. You don’t deserve this."
SCHULTZ,He gave you a choice. You chose wrong.
PETER,"Ah, what the hell?"
SCHULTZ,What’s with the crappy costume?
PETER,My web-shooters...
SCHULTZ,"I wasn’t sure about this thing at first, but damn."
PETER,Ugh. Gross.
PETER,Why did he send you here?
SCHULTZ,Guess you’ll never know.
PETER,Nice shot!
PETER,"Yes! Ned, the guy with the wings is Liz’s dad."
NED,What?
PETER,"I know. I gotta tell Mr. Stark. Call Happy Hogan. He’s Mr. Stark’s head of security. And, uh, get a computer to track my phone for me."
NED,Are you gonna be okay?
PETER,"Hurry, we gotta catch him before he leaves town."
FLASH,"I’m sorry about dinner, but I know when branzino’s fresh, and that was not fresh, okay? So..."
PETER,"Flash, I need your car and your phone."
FLASH,"Uh, sir, technically, this is my dad’s car, sir. So I can’t..."
PETER,"Hello, Ned? Hey, hey, hey, hey, can you hear me?"
NED,Go for Ned.
PETER,"Ned, I need you to track my phone for me."
NED,"Yeah, but where is it?"
NED,"Genius move. Okay, he just passed the GameStop on Jackson Avenue."
PETER,"Hey, where are the headlights on this thing? I’m in Flash’s car."
NED,I’ll pull the specs.
PETER,"Okay, you’re on speakerphone."
NED,You stole Flash’s car. Awesome.
PETER,"Yeah, it’s awesome. It’s awe... Whoa!"
PETER,"Get out of the way, get out of the way! Move! Move!"
NED,"Peter, are you okay?"
PETER,I’ve never really driven before. Only with May in parking lots. This is a huge step up...
PETER,"Hey, have you gotten through to Happy yet?"
NED,Yeah. I’m working on it. I just gotta backdoor the phone system.
NED,Guy in the chair.
HAPPY,Takeoff in nine minutes. Hello? Hello? Who is this?
NED,"Uh... Mr. Happy, it’s Ned."
HAPPY,Who?
NED,I’m an associate of Peter Parker. Got something very important to tell you-
HAPPY,You gotta be shitting me.
NED,Damn.
PETER,"Hey, Ned, how we coming on with those headlights?"
NED,"Uh... Round knob to the left of the steering wheel, turn clockwise."
PETER,"Left. Okay. Okay, perfect. So where’s my phone now?"
NED,Um... He stopped in an old industrial park in Brooklyn.
PETER,What? That makes no sense. I thought he said he was going out of town!
NED,"Weird. Oh, I reached Mr. Happy. Don’t think he likes you, by the way. It sounded like he was catching a flight. He said something about taking off in nine minutes."
PETER,What?
NED,He was surrounded by a bunch of boxes.
PETER,Boxes? It’s moving day. It’s moving day! It’s moving day! He’s gonna rob that plane! I gotta stop him!
HAPPY,"All right, wheels up in eight minutes. We just got to load Tony’s old Hulkbuster armor, prototype for Cap’s new shield, and the Meging... the Meg... the... Thor’s magic belt."
NED,"Okay, slow down. You’re getting close. It’s on your right."
PETER,What?
NED,Turn right! Turn right!
NED,"Peter, are you okay?"
PETER,Yeah. Just keep trying to get through to Happy.
NED,"It’s been an honor, Spider-Man."
MS. WARREN,What are you doing here? There’s a dance.
NED,Uh...
NED,I’m... looking... at... porn.
PETER,Hey! Surprised?
TOOMES,"Oh, hey, Pete. I didn’t hear you come in."
PETER,It’s over. I’ve got you.
TOOMES,"You know, I gotta tell you, Pete, I really, really admire your grit. I see why Liz likes you. I do. When you first came to the house, I wasn’t sure. I thought, “Really?” But I get it now."
PETER,How could you do this to her?
TOOMES,"To her? I’m not doing anything to her, Pete. I’m doing this for her."
PETER,"Huh, yeah."
TOOMES,"Peter, you’re young. You don’t understand how the world works."
PETER,"Yeah, but I understand that selling weapons to criminals is wrong."
TOOMES,"How do you think your buddy Stark paid for that tower? Or any of his little toys? Those people, Pete, those people up there, the rich and the powerful, they do whatever they want. Guys like us, like you and me, they don’t care about us. We build their roads and we fight all their wars and everything, but they don’t care about us. We have to pick up after ‘em. We have to eat their table scraps. That’s how it is. I know you know what I’m talking about, Peter."
PETER,Why are you telling me this?
TOOMES,Because I want you to understand. And... I needed a little time to get her airborne.
TOOMES,"I’m sorry, Peter."
PETER,What are you talking about? That thing hasn’t even touched me yet.
TOOMES,"True. Then again, wasn’t really trying to."
MASON,"Chief, they’re powering up engines."
TOOMES,Okay.
MASON,"Come on, come on, come on."
TOOMES,"Yeah, yeah."
PETER,"Oh, god. Okay, ready?"
PETER,"Hello! Hello! Please. Hey, hey, please. I’m down here. I’m down here. I’m stuck. I’m stuck. I can’t move. I can’t..."
TONY,"If you’re nothing without this suit, then you shouldn’t have it."
PETER,"Come on, Peter. Come on, Spider-Man. Come on, Spider-Man. Come on, Spider-Man. Come on, Spider-Man!"
MASON,Launch for intercept. Green light. Green light.
TOOMES,"Oh, yeah."
TECH,Retro-reflective panels engaged.
TOOMES,"Got a visual on the plane, feeling a little resistance."
MASON,It’s probably just a drag on the new turbines.
PETER,Ah! Whoa!
MASON,Look out for the cloaking cameras. Stay in the blind spots.
PETER,"Oh, my god! Oh, my god!"
MASON,Deploy high-altitude vacuum seal.
TOOMES,"This better work, Mason."
MASON,"Trust me, boss. Even one of those boxes and we are set for life."
TOOMES,Yeah.
PETER,Hey! Ah! Whew.
MASON,You have thirty seconds to get to the cockpit and override their security.
TOOMES,Cloning transponder signal.
MASON,Launching decoy drone.
TOOMES,Entering new coordinates.
HAPPY,"Good, so it’s on its way?"
TECH,"Yes, sir, right on course."
HAPPY,"Okay, thank you. All right."
TOOMES,Hot dog.
PETER,Just a typical homecoming on the outside of an invisible jet... Fighting my girlfriend’s dad.
PETER,"Oh, god!"
PETER,Whew. I can’t believe that worked.
MASON,"Chief, chief, they’re losing altitude. Get out of there."
TOOMES,I’m not going home empty-handed.
PETER,"Oh, my god."
MASON,Get out of there! What are you doing?
PETER,Please turn! Please turn!
TOOMES,"Hey, Pedro."
TOOMES,Bingo.
PETER,Your wing suit. Your wing suit’s gonna explode!
TOOMES,"Time to go home, Pete."
PETER,I’m trying to save you!
PETER,No.
NED,"It looked so insane. That whole... Like, it was just crazy. He, he was just like, “Zzzz,” and you were like, “Ah!”"
PETER,Shh.
NED,"And then I just hit him with the “pew.” It was so, oh, my god."
PETER,You saved me. It was awesome.
PETER,"Hey, Liz!"
BETTY,I’m gonna miss you.
LIZ,Bye.
PETER,Liz.
PETER,"Liz, look. I’m so sorry."
LIZ,You say that a lot. What are you sorry for this time?
LIZ,The dance? That was a pretty crappy thing to do.
PETER,"Well, yeah, but I... I mean, your dad... I can’t imagine what you’re going through. If there’s anything I can do to help..."
LIZ,"I guess we’re moving to Oregon. Mom says it’s nice there, so that’s cool. Anyways, Dad doesn’t want us here during the trial, so..."
PETER,"Liz, I... I..."
LIZ,"Bye, Peter. Whatever’s going on with you, I hope you figure it out."
MR. HARRINGTON,"Congratulations, Decathlon national champions."
DECATHLON TEAM,Yeah!
MR. HARRINGTON,"I’m gonna have to put this back in the trophy case soon, but just for motivation right now at this practice. I’m a little ahead of the game, but we will need a new team captain next year. So I’m appointing Michelle."
DECATHLON TEAM,Yeah!
MICHELLE,"Uh, thank you. My friends call me M.J."
NED,I thought you didn’t have any friends.
MICHELLE,I didn’t.
PETER,I... I gotta go.
MICHELLE,"Hey, where you going?"
MICHELLE,"What are you hiding, Peter?"
MICHELLE,"I’m just kidding. I don’t care. Bye. All right, so we should run some drills."
NED,Yeah.
PETER,"Hey, Happy. What, uh... What are you doing here?"
HAPPY,"I really owe you one. I don’t know what I would do without this job. I mean, before I met Tony-"
PETER,"So, uh, how long you been here?"
HAPPY,Long enough to be awkward. Boss wants to see you.
PETER,Is he here too?
HAPPY,"In the toilet? No, he’s upstate."
PETER,"Upstate? Like, upstate-upstate?"
HAPPY,"Yeah, let’s go."
HAPPY,"Take a look. It’s pretty impressive, huh?"
HAPPY,They just finished remodeling the whole thing.
HAPPY,You don’t see that every day.
TONY,"Oh, there they are. How was the ride up?"
HAPPY,Good.
TONY,Give me a minute with the kid.
HAPPY,Seriously?
TONY,Yeah. I gotta talk to the kid.
HAPPY,I’ll be close behind.
TONY,How about a loose follow? All right? Boundaries are good.
TONY,"Sorry I took your suit. I mean, you had it coming. Actually, it turns out it was the perfect sort of tough-love moment that you needed, right? To urge you on, right? Wouldn’t you think? Don’t you think?"
PETER,"Yeah, yeah, I guess."
TONY,Let’s just say it was.
PETER,"Mr. Stark, I really-"
TONY,"You screwed the pooch hard. Big time. But then you did the right thing. Took the dog to the free clinic, you raised the hybrid puppies... All right, not my best analogy. I was wrong about you. I think, with a little more mentoring, you could be a real asset to the team."
PETER,To the... To the team?
TONY,"Yeah. Anyway... There’s about fifty reporters behind that door. Real ones, not bloggers."
TONY,When you’re ready... Why don’t you try that on? And I’ll introduce the world to the newest official member of the Avengers: Spider-Man.
PETER,I...
TONY,Yeah. Give that a look.
TONY,"So, after the press conference, Happy will show you to your room, your new quarters. Where’s he between? He’s next to Vision?"
HAPPY,"Yeah, Vision’s not big on doors."
TONY,It’s fun.
HAPPY,Or walls.
TONY,You’ll fit right in.
PETER,"Thank you, Mr. Stark. But I’m good."
TONY,You’re good? Good? How are you good?
PETER,"Well, I mean, I’m... I’d rather just stay on the ground for a little while. Friendly neighborhood Spider-Man. Somebody’s got to look out for the little guy, right?"
TONY,"You turning me down? You better think about this.  Look at that. Look at me. Last chance, yes or no?"
PETER,No.
TONY,"Okay. It’s kind of a Springsteen-y, working class hero vibe that I dig. Uh, Happy will take you home. Yeah?"
HAPPY,Yeah. Mind waiting in the car? I need a minute.
PETER,"Thank you, Mr. Stark."
TONY,"Yes, Mr. Parker. Very well."
PETER,See you around.
TONY,Okay.
PETER,"That was a test, right? There’s, uh, nobody back there?"
TONY,"Yes, you passed. All right, skedaddle there, young buck."
PETER,"Thank you, Mr. Stark. Thank you."
TONY,"Yeah, thank you."
HAPPY,Told you he’s a good kid.
PEPPER,Where’s the kid?
HAPPY,He left.
PEPPER,Everybody’s waiting.
TONY,You know what? He actually made a really mature choice. It just surprised the heck out of us.
PEPPER,Did you guys screw this up?
TONY,He told the kid to go wait in the car.
PEPPER,Are you kidding me? I have a room full of people in there waiting for some big announcement. What am I gonna tell them?
TONY,"Think of something. How about, um... Hap, you still got that ring?"
HAPPY,"Do I... I, uh..."
TONY,The engagement ring?
HAPPY,Are you kidding? I’ve been carrying this since 2008.
TONY,Okay.
PEPPER,I think I can think of something better than that.
TONY,"Well, it would buy us a little time."
TONY,Like we need time.
PEPPER,I can’t believe you have that thing in your pocket.
TONY,"Want me to get the door for you, hon?"
PEPPER,I got it.
PETER,"Aunt May, did you do dinner already?"
PETER,May?
MAY,What the fu...?
GARGAN,"Look who it is! What are the odds you and I’d end up in the same summer camp? Relax. This? It’s not on you. It’s on our, uh... little spider friend. I’ve got some boys on the outside who would love to meet him. You know, take a picture, slice his throat, put his head in a dryer. And I heard a rumor... you know who he is."
TOOMES,"If I knew who he was, he’d already be dead."
GUARD,"Toomes, your family’s here."
STEVE,Hi. I’m Captain America. Here to talk to you about one of the most valuable traits a soldier or student can have. Patience. Sometimes patience is the key to victory. Sometimes it leads to very little. It seems like it’s not worth it. And you wonder why you waited so long for something so disappointing.
STEVE,How many more of these?
