character,line
OBADIAH,"Get back to your lab and work some magic.  You let me handle the board. Oh and Tony, no more press conferences. Tony’s suit is now comprised of a stabilizer belt, partially- chromed propulsion boots and the Mark II gauntlets. Everything connected by tubing and wires -- he looks like a crazy science experiment. Tony fires up the boots, hovers.  Then he fires the gloves to stabilize.  Weaving, tilting.  He “surfs” mid-air, trying to maintain balance, slowly getting the hang of it. Then he ventures forward, moving along the expanse of the lab.  Dodging pieces of equipment, his car collection, a few near misses -- but he maintains control.  Debris and objects are blown from tables from the propulsive force. The joy of flight. "
TONY,Nothing to it... He cuts the propulsion and lands.  Looks to Jarvis. 
TONY,"All right.  Let’s get to work. We PULL BACK -- out of a dark hole in the chest-plate of Tony’s original gray armor -- and show the whole battered suit, being pieced together by Raza’s men.  Then we -- Raza, his face healed now, watching the armor coming together, mesmerized. A humanoid form walks out, shrouded in shadow.  Then, ceiling lights CLUNK on, one-by-one, revealing -- Powerful scaly arms and legs.  Steel vertebrae.  The intense glow of Tony’s RT “heart” through the chestpiece. Ailerons and air brakes pop up as Tony moves his head and arms, “stretching”, getting the feel for his new body. The helmet -- its intrepid, steely gaze boring into us. Now we see the full-on Mark II suit, its seams and rivets still visible.  The suit HUMS as it powers up. "
TONY,"Standby for calibration. The gauntlets and boots fire up, and Tony rises.  Suddenly-- "
TONY,"Whoa-- He loses balance, falls back onto the hood of his Saleen, crushing it.  The ALARM goes off.  Tony kills the alarm with a blast of RT. "
TONY,We should take this outside. 
JARVIS,I must strongly caution against that.  There are terabytes of calculations still needed -- 
TONY,We’ll do them in-flight. 
JARVIS,"Sir, the suit has not even passed a basic wind-tunnel test. "
TONY,"That’s why you’re coming with me. The HUD comes alive as Jarvis “loads” into the suit’s on- board system. Tony fires boots and gauntlets again.  He hovers, floating along the workshop’s driveway. "
JARVIS,I suggest you allow me to employ Directive Four. 
TONY,Never interrupt me while I’m with a beautiful woman? 
JARVIS,That’s Directive Six.  Directive Four: use any and all means to protect your life should you be incapable of doing so. 
TONY,"Whatever floats you, Jarvis. Tony tumbles around the sky, trying to control his flight. TONY’S POV: his “display” glows in front of us: altitude, power, vital signs.  Beyond that -- The live horizon spins and jiggles out of control. Tony tucks his arms and legs tight, thrusts his chest, eventually finding -- The Delta Pose.  And suddenly he’s in control.  He pulls a few turns, and swishes along the ribbon of headlights on the PCH.  Then -- He carves a turn out over the ocean, dives.  Whooping like a kid on a coaster. The waves flash by fifty feet below and returning to shore -- He arcs into a high performance climb, passing the Santa Monica Pier and sees -- A Kid on the Ferris wheel spotting him.  Eyes wide -- FLASH TO - KID’S POV: as Iron Man zips past. A glow, then Tony shoots out and keeps ascending; a steel Icarus reaching for the heavens. CLOSE ON - TONY’S MASK:  ice crystals forming. "
JARVIS,"Power: fifteen percent.  Recommend you descend and re-charge, Sir. But Tony isn’t listening. "
JARVIS,"Acknowledge, Mr. Stark-- Tony, intoxicated, as the moon beckons, impossibly bright. TONY’S DISPLAY: as all indicators begin flashing red. "
JARVIS,Power at five percent.  Threshold breached -- A POP then everything goes dark.  Tony is yanked from his reverie.  His display flashes: “SYSTEM SHUT-DOWN”. 
TONY,"Uhh, Jarvis?  JARVIS --? The glow gone from his chest, the suit a dead hull.  The world starts to pinwheel outside. Tony, plummeting back to Earth in a free fall.  Piercing the clouds, surging towards the L.A. grid. "
TONY,"STATUS, STATUS!  REBOOT -- Then: another POP, and a SURGE.  The heads-up display flickers back to life, the suit’s power returns. "
JARVIS,"Temporary power restored.  Descend immediately. Tony works the boosters, to get the suit back under control. "
TONY,"Jarvis, I think we need to chat about, uh, Directive Four. "
JARVIS,"May I remind you, the suit feeds off the same power source as your life-support.  A zero-drain of RT will likely kill you. "
TONY,"You’re a downer, Jarvis.  But I appreciate the heads-up. Tony, as he descends towards his estate grounds.  He attempts an elegant landing stance, but can’t quite hold it -- "
JARVIS,Shall I take over? 
TONY,"No, I got it, I got it -- He punches through the roof of his mansion. He plunges through the foyer ceiling... And crashes through the ceiling of his garage, smashing the Shelby Cobra which is parked next to the damaged Saleen. He unlatches his helmet and yanks it off -- all the CAR ALARMS blaring around him. "
TONY,"Perfect.  Let’s do some upgrades. Tony’s out of the suit, which hangs nearby.  He’s jazzed up, typing fast on his terminal. The screens are alive with scrolling data, graphics and diagnostic tests.  The plasma TV is on low in the b.g. "
JARVIS,"That was quite dangerous, Sir. Might I remind you, if the suit loses power, so does your heart. "
TONY,"Yeah, and it doesn’t have a seatbelt either.  A few issues: main transducer felt sluggish at plus forty altitude.  Same goes for hull pressurization.  I’m thinking icing might be a factor. "
JARVIS,The suit isn’t rated for high altitude.  You’re expending eight percent power just heating and pressurizing. 
TONY,"Re-configure using the gold- titanium alloy from the Seraphim Tactical Satellite.  It should ensure fuselage integrity to 50 thousand feet, while maintaining power-to-weight ratio. "
JARVIS,"Shall I render, utilizing proposed specifications? "
TONY,"Wow me. On the center screen, the Mark III prototype is being “built” by Jarvis. The final product appears: an all-gold version of the Mark III.  Tony regards it. "
TONY,"Hm.  Bit ostentatious, don’t you think? He looks over at -- His hot-rod and motorcycle. "
TONY,"Add a little red, would you? Tony’s distracted by the TV.  Local entertainment Reporter standing outside Disney Hall. He grabs a remote, turns it up. "
REPORTER,"Tonight’s Red-Hot Red Carpet is here at the Walt Disney Concert Hall, where Tony Stark’s third annual benefit for the Firefighter Family Fund has become the go-to charity gala on L.A.’s high-society calendar.  But this great cause is only part of the story-- The lab begins springing alive as Jarvis preps the various machinery. "
REPORTER,"--the man whose name graces the gold-lettered invitations hasn’t been seen in public since his highly controversial press conference, and rumors abound. Some say Stark is suffering from post traumatic stress and hasn’t left his bed in weeks. Tony returns his attention to the -- COMPUTER MONITOR: the red and gold Mark III revealed. "
JARVIS,"The work could take till morning to complete, Sir. "
TONY,"Good.  I should come up for air anyway. As Tony exits, the Mark III factory gets to work. A fire-truck is parked outside.  Obadiah poses for photos on the red carpet.  The crowd is a mix of kingmakers, pols and Generals -- along with celebs and stars. Suddenly, all the cameras swing over to -- Tony, decked out, exiting his Audi R8.  He sees a white- haired man in a red smoking jacket, drowning between three hot Women.  Tony slaps him on the back. "
TONY,"Eyyy, there he is.  My man! The man turns, it’s not Hugh Hefner, but Stan Lee. "
TONY,"Sorry, thought you were someone else. Tony strides up to Obadiah, puts his arm around him and poses for photos. "
OBADIAH,What are you doing here?  I thought you were going to lay low. 
TONY,It’s time to start showing my face again. 
OBADIAH,"Let’s just take it slow, okay.  I got the board right where we want them. "
TONY,Great. Tony doesn’t want to talk to them. 
TONY,"See ya inside. (smile)  Lots to talk about. He heads inside. A classy band and polite dancing.  We TRACK IN on Tony at the bar, passing Patrons whispering and flicking glances. "
MAN,Mr. Stark. He turns to find Phil Coulson -- all business. 
COULSON,Agent Coulson. 
TONY,Oh...was I supposed to meet you here? 
COULSON,"No, but you haven’t been returning my calls.  This is serious, we need to get something on the books or I’ll have to go official on you. Tony sees Pepper coming down the stairs.  She looks stunning in a classic gown. "
TONY,"Yes, you’re right.  I’m going to handle this right now.  Let me check with my assistant. Tony beelines for Pepper.  She’s surprised to see him. "
TONY,Miss Potts -- can I have five minutes?  You look...you look like should always wear that dress. 
PEPPER,Thanks.  It was a birthday present-- from you. 
TONY,"I have great taste.   Care to dance? Tony takes her hand and whisks her onto the dance floor. Tony and Pepper dance, looking good together.  Natural. "
TONY,I’m sorry.  Am I making you uncomfortable?  You seem very uncomfortable. 
PEPPER,"No, I always forget to wear deodorant and dance with my boss in front of everyone I’ve ever worked with in a chiffon dress. "
TONY,Would it help if I fired you? 
PEPPER,You wouldn’t last a week without me. 
TONY,I’m not so sure. 
PEPPER,What’s your Social Security number? 
TONY,(smiles) Uh... 
PEPPER,"119-64-5484 Off a shared smile we... Tony and Pepper under the stars, close together. "
PEPPER,"I’m sorry I was so uncomfortable. I hate being the center of attention like that and that’s why this one time in high school when I was supposed to be in a play... no, never mind... but you know that’s why I never like, wanted to have a big wedding... you know, because I thought everyone would be looking at me wearing a dress.  Oh, no, no... I’m not saying, like, “wedding.”  No, not like that.  I’m just saying, you know... He plants one on her.  She gets quiet.  They both do. Then... "
TONY,Can I get you another glass of wine? 
PEPPER,"A vodka martini, extra dry, with extra olives as soon as possible. "
TONY,"Okay. He goes, then is stopped. "
PEPPER,"And, Tony... "
TONY,(waits) 
PEPPER,I’m not a cheeseburger. 
TONY,"(smiles) No.  You’re not a cheeseburger. He goes.  She flushes. 62-63. The party going full tilt.  Tony takes two drinks from the Bartender.  Turns to find himself face-to-face with -- The reporter, Christine. The one-night stand he can’t escape. "
CHRISTINE,Mr. Stark! I was hoping I could get a reaction from you. 
TONY,How’s panic? 
CHRISTINE,I was referring to your company’s involvement in this latest atrocity. 
TONY,"Hey, they just put my name on the invitations -- She thrusts a dossier of photos out to him. "
CHRISTINE,"Is this what you call accountability? He looks at the photos, going stone-faced. "
TONY,When were these taken? 
CHRISTINE,"Yesterday.  Good P.R. move, you tell the world you’re a changed man, even I believed you. THE PHOTOS: victorious insurgents, the Ten Rings insignia on their vehicles, clutch Stark machine guns, RPGs.  Behind, a town burns, bodies strewn. A photo of civilians being marched in rows, pre-execution, Stark weapons trained at their backs. "
TONY,I didn’t approve this shipment. 
CHRISTINE,Well your company did. 
TONY,"Come with me. He leaves, making a bee line for... Tony strides out to the red-carpet paparazzi. "
TONY,"I made some promises I’m not going to be able to keep.  I suggest you pull all your money out of Stark Industries immediately -- Obadiah is suddenly there, steering Tony up the entrance stairs. "
OBADIAH,"Is this like a tick for you? Whenever you have a feeling, you start going to all the people who don’t trust you, who don’t protect you.  They’re going to put a spin on everything you say. "
TONY,"Wait a minute.  I got to ask you something.   I’m dead serious about this.  I’m not kidding.  Am I losing my mind or is Pepper really cute?  Do you think she’s attractive and interesting, or is it just that her hair is down? I’ve been out of the game for a while. "
OBADIAH,"Are you out of your mind.  You’re messing with the “guys in the rooms”, we’re talking about billion dollar interests, the world order -- "
TONY,I’m not worried about that right now -- 
OBADIAH,"-- you should be.  You’ll disappear.  I can’t protect you against people like that --? The Paparazzi has snuck up on them, snapping photos. "
OBADIAH,DO YOU MIND? They go further up the stairs. 
OBADIAH,Tony don’t be so naive -- 
TONY,"-- naive?  I was naive before, when I was growing up and they told me don’t ever cross this line, this is how we do business.  In the meantime we’re double-dealing under the table.  We don’t even deserve to represent the United States -- "
OBADIAH,"-- Tony, you’re a child --! "
TONY,"-- you don’t believe I can turn this company around, do you --? "
OBADIAH,-- you’ve got about as much control over things as a child riding in the backseat of your father’s car with a red plastic steering wheel in your hand. 
TONY,Maybe I’ll just get out of the car. 
OBADIAH,"You’re not even allowed in the car. I’m the one who’s filing the injunction against you. Tony is shell-shocked.  Then, he goes after Obadiah.  They jostle and Obadiah backs off as Tony goes ballistic.  The paparazzi snap photos. "
OBADIAH,"It’s the only way I could protect you. Aki (from earlier) and several Obadiah’s Men, smiling, but steely-eyed, step in to  prevent Tony from following Obadiah to his waiting car. "
TONY,"(yelling after Obadiah) This is going to stop. Tony, wearing a Mark III gauntlet, wired to his RT chest- piece, turns a screwdriver to adjust the power. On the wall beside him -- A flatscreen TV: live war footage, refugees huddled.  The bottom crawl reads, “BREAKING NEWS - TRAGEDY IN GULMIRA.” "
TV REPORTER’S VOICE,"-- the ten mile drive to the outskirts of Gulmira can only be described as a descent into Hell, into a modern-day Heart of Darkness.  Simple farmers and herders, from peaceful villages, driven from their homes at the butt of Western rifles and the turrets of modern tanks.  Displaced from their lands by Warlords and insurgent groups emboldened by their newfound power -- a power fueled by high-tech weapons easily purchased with Poppy money on the black market -- and further destabilizing a fragile region which for decades has been a tinderbox of tribal feuding and ethnic hatred -- Tony aims the gauntlet at some light fixtures.  Gives them an RT blast.  They spark and fall from the ceiling. "
TV REPORTER’S VOICE,"The villagers have taken shelter in whatever crude dwellings they can find -- in the ruins of other razed villages, in the cold barren scrublands, or in the remnants of an old Soviet smelting plant.  Our translator relayed to us one human tragedy after another.  A seven year old boy, thin as a scarecrow, clutching yellowed photographs and holding them out to anyone who would stop, with a child’s simple question: where are my mother and father?  A woman, begging for news of her husband, who’d been kidnapped by insurgents -- either forced to join their militia, or to be shot without reason -- 66-67. Tony adjusts the gauntlet again, raising the power level. Blasts a window in the lab, shattering the glass and knocking a painting off the wall. "
TV REPORTER’S VOICE,"With no political will or international pressure, there is little hope for these newly-formed refugees.  Refugees who can only wonder one thing: is the world watching? A final adjustment.  Another RT blast -- this time Tony wipes out the plasma TV screen. Pepper enters, regards the destruction, the massive hole in the ceiling, then Tony.  He is stoic. "
PEPPER,Are you going to tell me what’s going on? 
TONY,(never looking at her) Get my house in Dubai ready.  I want to throw a party. She’s flustered by his abrupt tone. 
PEPPER,"Yes.  Mr. Stark. Festively lit up, music cranking.  Expensive cars pulling up, valets scurrying.  Beautiful people everywhere. Tony weaves through glitzy guests, saying hello, shaking hands, slapping shoulders. "
TYCOON,Tony!  You never said what is the big occasion? 
TONY,"Ever known me to need one? The Tycoon laughs, as Tony keeps moving. The party in full tilt now.  Guests dancing everywhere, or splashing around in the pool. Tony moves along, arm-in-arm with two exotic beauties (DUBAI BEAUTY #1 & DUBAI BEAUTY #2).  Pepper approaches him. "
PEPPER,Well you seem back in old form. 
TONY,"Life of the party -- isn’t that what everyone wanted?  Cue the fireworks in five, would you? "
DUBAI BEAUTY #1,Kinky! He stumbles towards the house with the two giggling women 
PEPPER,Sure. (with edge)  Don’t hurt yourself. The Dubai beauties tumble onto the huge bed. 
TONY,"I’ll be right back.  Why don’t you two...get started without me. They laugh and he checks his watch, then slips out a side door, instantly sober. Guests congregate, watching the massive fireworks show.  The HISS and BOOM of launching and bursting rockets. Alone, staring off.  She spots a streaking ‘rocket’, but unlike the others, it disappears without exploding. CLOSER - FIREWORKS: heavy concussion, lighting up the sky. Tony flying against the backdrop of rising dawn.  Peaceful. A mortar explodes in our face.  Smoke drifts away revealing -- A terrified MOTHER and her FOUR KIDS huddled in a cave-like crawlspace.  She doesn’t have enough arms to cover them all. THEIR POV - OF ‘ALLEY’ OUTSIDE: an abandoned industrial facility.  GUNFIRE, SCREAMING.  In the distance -- Ragged tents and shanties are beset upon by black clad Irregular Forces, firing and burning and destroying. Soldiers toss grenades into rat holes.  Hunter-killer teams fire at offscreen targets -- then smile with satisfaction. The oldest of the four kids in the crawlspace darts out into the alley, frantically calling -- "
KID,"Arto!  ARTO! On his way back he’s surprised by a four man hunter-killer team.  They shout at him to drop the puppy, but he won’t. The men cock their guns, briefly distracted by a strange rocket-streak in the sky.  Never mind, they take aim on the boy, and are about to fire when -- IRON MAN lands before them, slamming his fist to the ground in the classic Granov fist smash.  With a single RT blast -- The Soldiers are thrown fifty yards.  Tony scoops up the Kid, with the barking mutt in his arms, and they take off. Iron Man drops down, delivering Kid and dog back to safety. The Kid, ignoring his mother’s protests, darts back out to watch Iron Man.  He sees -- A Soldier flying like a ragdoll from behind a heap of bricks. The Boy moves for a better view and sees Iron Man in full terrible glory, deflecting withering fire while laying waste to a cluster of militants with his fists and bursts of RT. Refugees slowly emerge from their cover, stunned to watch Soldiers retreating in fear. Raza, his wounds healed like papier-mâché, observing his retreating men from a command post.  He grabs a rifle, steps through a building, and spots -- Iron Man, in the distance, throwing a Soldier through a wall. Raza scrunches into nook, riveted. Picks a Soldier up, who’s about to fire an RPG.  Holds an RT palm to the man’s face. "
SOLDIER,"(shuddering in terror) Geneva Convention!  Article Three! Geneva Convention -- Tony disarms the soldier, tosses him down.  The Soldier scrambles away for his life. Suddenly Tony is jarred by a sniper’s bullet. A thermal silhouette of a rooftop sniper.  Tony fires RT, but “OUT OF RANGE” flashes. Tony is hit again. He spots a Jeep wheel and grabs it. Calculations cascade across Tony’s display, culminating in a hyperbolic arc with a blinking target. Full view of Tony as he whips the wheel like a discus. The Sniper, as he’s hit and flies off the roof. Tony, turning, intrepid -- he’s ready to mop up the rest. In the glow of consoles, and on huge SCREENS, Officers watch grainy satellite views of the action on the ground. SCREENS: A vague figure moving through the battle haze and smoke.  Flying, blasting -- Insurgents fleeing. MAJOR ALLEN (50s) enters the CAOC, taking in the Images. "
MAJOR ALLEN,Are we in there? 
OFFICER,"Negative, it’s a local skirmish, green-on-green. "
MAJOR ALLEN,(scrutinizing the screens) Anyone want to tell me what the hell I’m looking at? 
OFFICER,"A drone?  An advanced robotic?  We don’t know what it is, Sir. "
MAJOR ALLEN,"Get someone down here from Weapons Development -- now. Emboldened Refugees emerge from hiding in droves, when -- A tank shell blasts the building next to Tony.  He staggers. The tank rolls towards him smashing makeshift hovels. Tony gets to his feet, squares off with the tank, its turret zeroing on him. Tony’s H.U.D.: switching to a schematic overlay of the Stark- designed tank.  He identifies its weak spot, then -- A forearm panel pops open on Tony’s suit, revealing a mini- missile pod.  He fires and -- The missile nails the weak spot.  A chain reaction, then -- The tank explodes, raining debris.  Then -- Tony is surprised from behind.  He whirls, brandishing his glowing palm.  But it’s only -- The little Boy from earlier, holding an apple out to him.  He musses the boy’s hair, waves and -- Takes off.  The Kid watches in awe. Like a rat hiding in a crawlspace.  He dials on a Sat-Phone, watching as Iron Man flies below the rafters. "
RAZA,"(subtitled) Put me through to the boss. Cheering faces as Tony does a low pass over them, and climbs into the sky. The battlefield smolders below as Tony rises to the clouds. "
TONY,"Jarvis, plot a course for home. Rhodey enters, pulling off his jacket.  He paces past screens taking in the SAT-IMAGES of Iron Man’s assault on Gulmira. "
MAJOR ALLEN,"So what do we have here, Rhodes? "
RHODEY,"I don’t think it’s Russian, or Chinese. "
MAJOR ALLEN,Then where did it come from? 
RHODEY,"(thinking, then--) Let me make a call. Rhodey punches a number on a console.  All around him, pixellated images of destruction. An INCOMING CALL flashes up on Tony’s HUD. D.O.D.  EMERGENCY "
TONY,"(hesitates, then) Put it through, Jarvis. (listens) Yeah? Rhodey paces listening to the headset, away from the chaos. "
RHODEY,"Tony, it’s Rhodey.   What the hell’s that noise? "
TONY,I’m in the convertible.  Not the best time -- 
RHODEY,"I need a quick ID.  What do you know about un-manned combat robotics, with air-ground capabilities. "
TONY,"Never heard of anything like that. Why? CAOC, a TOPO MAP showing Iron Man’s “dot” about to cross a line. "
OFFICER,UAV has entered the no-fly zone-- 
RHODEY,"Because I think I’m staring at one right now, and it’s about get blown to Kingdom Come. ALARMS add to the frenzy of the control room. "
MAJOR ALLEN,Rhodes!  You got something for me? 
TONY,"Uhh...’kingdom come’? Two USAF F-22 Raptors flash out of the clouds like sharks. TONY’S HUD: His ALARM SOUNDS, “PROXIMITY WARNING” FLASHES. "
TONY,This is my exit -- gotta go. FRONTAL: we see Tony going turbo and rolling out of view in a treacherous bank.  The F-22s curve expertly onto his tail. 
VIPER 1,Ballroom Control -- this is Viper 1 & 2 checking in.  UAV is in sight. 
MAJOR ALLEN,"Viper: target at 330 for 10 miles. Tony screams past us, trying to outrun the pursuing jets. The CAOC SCREENS now fill up with images from the belly-cams of the Raptors.  The pursuit of Iron Man.  Awe-inspiring. Officers react.  Rhodey’s face.  Holy shit.  What is it? From behind the Pilot: as he fights to stay with Tony. "
VIPER 1,"Ballroom, contact appears to be an unmanned aerial vehicle-- "
MAJOR ALLEN,"Ballroom copies, you are cleared to engage. The cockpit’s BITCHING-BETTY now speaks in a calm voice. "
BITCHING-BETTY,Locked on!  Locked on! Viper 1’s F-22 fires a SIDEWINDER MISSILE. Iron Man goes full tilt as the missile closes in fast. TONY’S HUD: a red dot moves across the center of his face. 
JARVIS,"Incoming Sidewinder in five... four...three...two... ‘COUNTER-MEASURES’ flashes on the screen. A hatch opens on the Iron suit.  Chaff is released. The Sidewinder hits the cloud of chaff and -- The missile detonates.  Iron Man shoots from the fireball. The Raptors veer. Iron Man dives, rolls into dizzying evasive maneuvers. Pulling heavy Gs.  The F-22s stay glued to his tail. HUD: Tony nearly blacks out as the G-Force Meter hits red. "
JARVIS,"Sir, may I remind you that the suit can handle these maneuvers.  You cannot. The F-22s now spray heavy cannon-fire in Iron Man’s path. Tracer rounds streak past Tony, exploding, hitting him, ricocheting off the armor.  Tearing him up. "
TONY,Jarvis -- AIR BRAKES! The brakes pop out from the suit and Tony instantly slams down to a quarter-speed.  The jets blow past him. 
VIPER 1,"That was not a drone. Viper 1, checking his scope.  Nothing. "
VIPER 2,"Where the hell is it? Rhodey, his wheels beginning to turn, stares at the belly-cam monitors.  Nothing but sky and clouds.  Then -- "
OFFICER,"Lt. Colonel Rhodes, I have Tony Stark calling-- "
RHODEY,Put him through. The call clicks on Rhodey’s headset.  A low ROAR in the b.g. Rhodey strains to hear. 
TONY,"Rhodey, I had Jarvis run a check. I might have some info on that UAV. A piece of gear like that might exist.  Might definitely exist -- Rhodey speaks low, away from the Major. "
RHODEY,"Wouldn’t happen to be red and gold, would it? Viper 1&2 in close formation, searching, searching.  Viper 2 begins to bank slowly, and coming into view -- Iron Man -- clinging to the underside of one of the Raptors. "
VIPER 1,Viper 2 -- he’s on your belly! Shake him! 
VIPER 2,What--? ALLEN’s eyes go wide at the belly-cam images.  The Iron suit hangs on for dear life as the Raptor tries to shake it. 
VIPER 1,Ballroom: that is definitely not a UAV. 
MAJOR ALLEN,What is it then? 
VIPER 1,"I think it’s...a Man, sir. PUSH IN: on Rhodey, as all the pieces click. "
RHODEY,"Son of a bitch.   Tony--! But the line is dead. Viper 2, frantic, looking out both sides of the cockpit, trying to spy Iron Man, shaking the jet harder. "
VIPER 1,"Still there Viper 2.  ROLL!  ROLL! Viper 2 works the stick, world becoming a centrifugal blur. Viper 2 engages in dangerous rolls.  The horizon spins as Iron Man clings desperately for life. "
JARVIS,"Sir: two minutes and there won’t be sufficient power to get home. Finally, Tony is jarred loose, tumbling and -- Hits Viper 1’s tail-fin, shearing it off.  The jet careens out of control. "
VIPER 1,"I’M HIT! Inside Viper 1’s Raptor, spiraling crazily. Viper 1 pulls his EJECT and blasts out of the crippled jet. The sky, as we fall with Viper 1, his chute failing to open as he pulls the damaged lever. And he continues plunging, Earth and sky revolving like one. "
MAJOR ALLEN,"Viper 2, do you see a chute? "
VIPER 2,"Negative!  No chute, no chute-- Iron Man zipping through the clouds. "
JARVIS,"Power critical, set course for home immediately. But Tony dives, vortices curling off his feet as he pursues the tumbling pilot. "
VIPER 2,"The UAV is going after him!  It’s attacking--! Iron Man reaches the pilot, and they are face to face a split second, before he yanks the chute mechanism free and -- The chute snaps open, yanking the pilot up and out of view. "
VIPER 2,"GOOD CHUTE!  GOOD CHUTE!  You’re not gonna believe this, Ballroom... but that thing just saved his ass. Iron Man banks sharply, coming dangerously close to the ground.   Viper 2 barrel-rolls onto his tail. Rhodey and Major ALLEN are glued to the SCREENS. "
MAJOR ALLEN,Viper 2: re-engage. 
RHODEY,-- WAIT --! 
MAJOR ALLEN,-- TAKE THE TARGET OUT! 
RHODEY,"Major, call off that Raptor.  You don’t know what you’re shooting at. "
MAJOR ALLEN,We’ll find out when recover the pieces. Viper 2’s Bitching Betty activates. 
BITCHING-BETTY,"LOCKED ON!  LOCKED ON! Viper 2, staying with Tony in a barrel roll-- "
VIPER 2,"Ballroom: understand, you want me to engage the UAV? The Pilot’s finger hovers over the kill button. "
MAJOR ALLEN,Copy. 
RHODEY,"Negative, Viper 2, disengage. "
MAJOR ALLEN,"It’s not your call.  That thing just took out an F-22 inside a legal no-fly zone   Viper 2: you get a clean shot you take it. Rhodey’s eyes are locked on the screens. Viper 2 fires its missile.  It races towards Iron Man. Evasive maneuvers, chaff released.  Then the explosion -- way too close for comfort.  Iron Man is thrown from the frame by the fireball. Iron Man’s “dot” vanishes from the screens. "
MAJOR ALLEN,Viper 2.  Can you confirm the kill? 
VIPER 2,"I got him good.  He went down, he was smokin’.  But I cannot confirm. Rhodey reacts. 74-78. Pepper sitting on a small bench, head propped in her hand, having dozed off. A WHOOSH and a streak flashes outside the window, startling her awake. Pepper rises, looking around, then exits frame -- Pepper enters, cautiously, moving towards something in the shadows.   We hinge as she passes us, to REVEAL -- Tony, sitting in a huge chair, the armor scarred and still smoking.  Helmet off, bleeding from the nose and ears.  A drink in one shaky hand. "
TONY,"Get me home... A few yurts.  Raza’s bivouacked men lick their battle wounds. A devastated band.  They grab their guns and stand-to as -- A train of black Suburbans arrive.  Private Security Guards exit and take up positions.  Then -- The scarred Raza saunters out of a yurt and goes to the lead Suburban.  Its door opens and out steps -- Obadiah Stane gazes about, unfazed, then -- "
RAZA,Welcome. Obadiah assesses the scars on Raza’s face. 
RAZA,Compliments of Tony Stark. 
OBADIAH,"If you’d killed him when you were supposed to, you’d still have a face. "
RAZA,"You paid us trinkets to kill a prince.  An insult, to me and the man whose ring I wear. CLOSE ON - RAZA’S RING: the familiar ten interlocked rings. "
OBADIAH,I think it’s best we don’t get him involved in this.   I’ve come a long way to see this weapon. Show me. 
RAZA,"Come.  Leave your guards outside. Obadiah enters and stares down, transfixed. STANE’S POV: THE REASSEMBLED GRAY ARMOR suspended on wires. "
RAZA,His escape bore unexpected fruit. 
OBADIAH,(as it dawns on him) ...so this is how he did it. 
RAZA,This is only a crude first effort. But he’s perfected his design-- Raza hands grainy surveillance photos to Stane. CLOSE ON - VARIOUS PHOTOS: Iron Man wreaking havoc in Gulmira. Stane has seen the future.  Then he looks down at -- Tony’s crusty laptop.  The onion-skin schematics. 
OBADIAH,What’s this? 
RAZA,"The inside of Tony Stark’s mind. Raza arranges the schematics on a light board, and the sketches laid together become...Iron Man. "
RAZA,"Everything you will need to build this weapon. Obadiah is circling the armor now, taking it all in.  Raza sits and pours tea. "
RAZA,Stark has made a masterpiece of death.  A man with a dozen of these could rule from the Pacific to the Ukraine.  And you dream of Stark’s throne -- we have a common enemy. Now Stane pokes at the vacant hole in the chest plate. 80-81. 
RAZA,"If we are back in business, I give you these designs as my gift.  In turn, I hope you will repay me with a gift of iron soldiers. Obadiah smiles, places his hands on Raza’s shoulders, as if going to hug him in brotherhood. "
OBADIAH,"This...is the only gift you shall receive. Raza is strangely confused.  Paralyzed.  Blood begins running from his ear. And now, in Obadiah’s hand, we realize he’s holding a device. A sonic taser. Obadiah removes a pair of filtering ear-plugs as Raza crumples to the dirt. "
OBADIAH,"Technology -- (holds up the taser) it’s always been your Achilles Heel.  Don’t worry, it’ll wear off in fifteen minutes -- but that’s the least of your problems. Obadiah removes Raza’s ring, studies it.  Then he turns and exits-- As he steps out of the tent, Obadiah sees -- By the Suburbans, Raza’s men kneel, guns to their heads. "
OBADIAH,Crate up that armor and the rest of it. We TRACK WITH Obadiah as he passes Raza’s kneeling men. 
OBADIAH,Send them to their virgins. The SOUND of MACHINE GUN FIRE.  Obadiah does not flinch. Phil Coulson at his desk.  He picks up the phone and dials. 
COULSON,Ms. Potts.  It’s Agent Coulson from the Strategic Homeland Inter-- 
PEPPER,"Yes, I know.  Unfortunately Tony is not going to be available to sit down with you for a while. "
COULSON,Really?  And why is that? 
PEPPER,"He’s uh, there’s a...Tony won’t be-- "
COULSON,Maybe I can meet with you instead? 
PEPPER,Why?  I don’t know anything. 
COULSON,About what? 
PEPPER,About anything. There’s a BUZZ.  Pepper eyes the security monitor and sees Rhodey. 
RHODEY,Pepper.  It’s Rhodey. 
PEPPER,(pressing a button) Come in. 
COULSON,I’d just like to ask you a few questions. 
PEPPER,"I’m really jammed right now. Booked solid for the next few weeks.  I have to go. Rhodey enters, grim. "
COULSON,"Let’s just put something on the books.  How about (checks his calendar) the twenty-eighth?  Seven PM, at Stark Industries? "
PEPPER,Great.  Perfect.  Bye. She hangs up. 
RHODEY,How’s he doing? 
PEPPER,Not so good. 
RHODEY,I want to see him. 
PEPPER,"You can’t see him right now. Rhodey eyes the hole in the ceiling, worried now. "
RHODEY,"What the hell is going on here? (off her silence)  Let me in there, Pepper. She faces off with him.  Then allows him by. "
