character,line
TONY STARK,They're flying him to Columbia Medical tomorrow. So . . . fingers cross. What do you need? They feed you yet?
SAM WILSON,You're the good cop now?
TONY STARK,I'm just the guy who needs to know where Steve went.
SAM WILSON,"Well, you better go get a bad cop, because you're gonna have to go Mark Fuhrman on my ass to get information out of me."
TONY STARK,"Oh, I just knocked the 'A' out of their 'AV'. We got about 30 seconds before they realize it's not their equipment."
SECRETARY ROSS,What did you do? Get it back up!
TONY STARK,"Just look. Because that is the fellow who was supposed to interrogate Barnes.  Clearly, I made a mistake. Sam, I was wrong."
SAM WILSON,That's a first.
TONY STARK,Cap is definitely off the reservation but he's about to need all the help he can get. We don't know each other very well. You don't have to…
SAM WILSON,"Hey, it's alright.  Look, I'll tell you… but you have to go alone and as a friend."
TONY STARK,Easy.
SECRETARY ROSS,Stark? Did he give you anything on Rogers?
TONY STARK,"Nope. Told me to go to hell. I'm going back to the compound instead, but you can call me anytime. I'll put you on hold, I like to watch the line blink."
,
,
,
STEVE ROGERS,You remember that time we had to ride back from Rockaway Beach in the back of that freezer truck?
BUCKY BARNES,Was that the time we used our train money to buy hot dogs?
STEVE ROGERS,You blew three bucks trying to win that stuffed bear for a redhead.
BUCKY BARNES,What was her name again?
STEVE ROGERS,Dolores. You called her Doll.
BUCKY BARNES,She's gotta be a hundred years old right now.
STEVE ROGERS,"So are we, pal."
STEVE ROGERS,He can't have been here more than a few hours.
BUCKY BARNES,Long enough to wake them up.
STEVE ROGERS,You ready?
BUCKY BARNES,Yeah.
TONY STARK,You seem a little defensive.
STEVE ROGERS,It's been a long day.
TONY STARK,"At ease, Soldier. I'm not currently after you."
STEVE ROGERS,Then why are you here?
TONY STARK,"Could be your story's not so crazy. Maybe. Ross has no idea I'm here. I'd like to keep it that way. Otherwise, I gotta arrest myself."
STEVE ROGERS,"Well, that sounds like a lot of paperwork.  It's good to see you, Tony."
TONY STARK,"You too, Cap.  Hey, Manchurian Candidate, you're killing me. There's a truce here. You can drop . . ."
TONY STARK,I got heat signatures.
STEVE ROGERS,How many?
TONY STARK,"Uh, one."
HELMUT ZEMO,"If it's any comfort, they died in their sleep.  Did you really think I wanted more of you?"
BUCKY BARNES,What the hell?
HELMUT ZEMO,"I'm grateful to them, though. They brought you here.  Please, Captain. The Soviets built this chamber to withstand the launch blast of UR-100 rockets."
TONY STARK,I'm betting I could beat that.
HELMUT ZEMO,"Oh, I'm sure you could, Mr. Stark. Given time. But then you'd never know why you came."
STEVE ROGERS,You killed innocent people in Vienna just to bring us here?
HELMUT ZEMO,"I thought about nothing else for over a year. I studied you. I followed you. But now that you're standing here, I just realized . . . there's a bit of green in the blue of your eyes. How nice to find a flaw."
STEVE ROGERS,You're Sokovian. Is that what this is about?
HELMUT ZEMO,Sokovia was a failed state long before you blew it to hell. No. I'm here because I made a promise.
STEVE ROGERS,You lost someone?
HELMUT ZEMO,I lost everyone. And so will you.  An empire toppled by its enemies can rise again. But one which crumples from within? That's dead . . . forever.
TONY STARK,I know that road. What is this?
,
HOWARD STARK,Help my wife. Please. Help.
HOWARD STARK,Sergeant Barnes?
MARIA STARK,Howard!
MARIA STARK,Howard!
,
,
STEVE ROGERS,Tony. Tony.
TONY STARK,Did you know?
STEVE ROGERS,I didn't know it was him.
TONY STARK,"Don't bullshit me, Rogers! Did you know?"
STEVE ROGERS,Yes.
STEVE ROGERS,Get out of here!
STEVE ROGERS,"It wasn't him, Tony. Hydra had control of his mind!"
TONY STARK,Move!
STEVE ROGERS,It wasn't him!
FRIDAY,Left boot jet failing. Flight systems compromised.
TONY STARK,Ah crap.
STEVE ROGERS,He's not going to stop. Go.
TONY STARK,"Come on, come on."
FRIDAY,"Targeting system's knackered, boss."
TONY STARK,I'm eyeballing it.  Do you even remember them?
BUCKY BARNES,I remember all of them.
STEVE ROGERS,This isn't gonna change what happened.
TONY STARK,I don't care. He killed my mom.
ZEMO'S WIFE,"You should've seen his little face. Just try, okay? I'm going to bed. I love you."
T'CHALLA,I almost kill the wrong man.
HELMUT ZEMO,Hardly an innocent one.
T'CHALLA,This is all you wanted? To see them rip each other apart.
HELMUT ZEMO,"My father lived outside the city. I thought we would be safe there. My son was excited. He could see the Iron Man from the car window. I told my wife, ""Don't worry. They are fighting in the city. We're miles from harm."" When the dust cleared . . . and the screaming stopped. It took me two days until I found their bodies. My father . . . still holding my wife and son in his arms. And the Avengers? They went home. I knew I couldn't kill them. More powerful men than me have tried. But, if I could get them to kill each other . . . I'm sorry about your father. He seemed a good man. With a dutiful son."
T'CHALLA,Vengeance has consumed you. It's consuming them.  I am done letting it consume me. Justice will come soon enough.
HELMUT ZEMO,Tell that to the dead.
T'CHALLA,The living are not done with you yet.
FRIDAY,You can't beat him hand to hand.
TONY STARK,Analyse his fight pattern.
FRIDAY,Scanning!  Countermeasures ready.
TONY STARK,Let's kick his ass.
STEVE ROGERS,He's my friend.
TONY STARK,So was I.  Stay down. Final warning.
STEVE ROGERS,I can do this all day.
TONY STARK,That shield doesn't belong to you.  You don't deserve it. My father made that shield!
EVERETT ROSS,"Meals at eight and five. Toilet privileges twice a day. Raise your voice, zap. Touch the glass, zap. You step out of line, you deal with me. Please, step out of line. Hmm?  So how does it feel? To spend all that time, all that effort . . . and, to see it fail so spectacularly?"
HELMUT ZEMO,Did it?
TONY STARK,It's just the first pass.
JAMES RHODES,Yeah.
TONY STARK,Give me some feedback. Anything you can think of. Shock absorption. Lateral movement. Cup holder?
JAMES RHODES,You may wanna think about some AC down in . . .
TONY STARK,Let's go. I'll give you a hand.
JAMES RHODES,"No, no, don't. Don't help me. Don't help me.  138. 138 combat missions. That's how many I've flown, Tony. Every one of them could've been my last, but I flew 'em. Because the fight needed to be fought. It's the same with these Accords. I signed because it was the right thing to do. And, yeah, this sucks. This is . . . this is a bad beat. But it hasn't change my mind. I don't think."
TONY STARK,You okay?
JAMES RHODES,Oh yeah.
FEDEX DRIVER STAN LEE,"Are you Tony ""Stank""?"
JAMES RHODES,"Yes, this is--this is Tony ""Stank"". You're in the right place. Thank you for that! I'm never dropping that, by the way. Table for one, Mr. ""Stank"". Please, by the bathroom."
STEVE ROGERS,"Tony, I'm glad you're back at the compound. I don't like the idea of you rattling around a mansion by yourself. We all need family. The Avengers are yours, maybe more so than mine. I've been on my own since I was 18. I never really fit in anywhere, even in the army. My faith's in people, I guess. Individuals. And I'm happy to say that, for the most part, they haven't let me down. Which is why I can't let them down either. Locks can be replaced, but maybe they shouldn't. I know I hurt you, Tony. I guess I thought by not telling you about your parents I was sparing you, but I can see now that I was really sparing myself, and I'm sorry. Hopefully one day you can understand. I wish we agreed on the Accords, I really do. I know you're doing what you believe in, and that's all any of us can do. That's all any of us should . . ."
FRIDAY,Priority call from Secretary Ross. There's been a breach at the Raft prison.
TONY STARK,"Yeah, put him through."
SECRETARY ROSS,"Tony, we have a problem."
TONY STARK,"Ah, please hold."
SECRETARY ROSS,No. Don't . . .
STEVE ROGERS,"So, no matter what. I promise you, if you need us, if you need me, I'll be there."
STEVE ROGERS,You sure about this?
BUCKY BARNES,"I can't trust my own mind. So, until they figure out how to get this stuff out of my head I think going back under is the best thing . . . for everybody."
STEVE ROGERS,Thank you for this.
T'CHALLA,"Your friend and my father, they were both victims. If I can help one of them find peace…"
STEVE ROGERS,"You know, If they find out he's here . . . they'll come for him."
T'CHALLA,Let them try.
MAY PARKER,So. Who was it? Who hit you?
PETER PARKER,"Some guy. So itchy, man. God."
MAY PARKER,"What's ""some guy's"" name?"
PETER PARKER,"Uh, Steve."
MAY PARKER,Steve? From 12-C? With the overbite?
PETER PARKER,"No, no, no. You don't know him, he's from Brooklyn.  Ouch."
MAY PARKER,Well . . . I hope you got a few good licks in.
PETER PARKER,"Yeah, I got quite a few in, actually. His friend was huge. Like huge.  That's way better. Thank you."
MAY PARKER,"Okay, tough guy."
PETER PARKER,"Love you, May. Hey, can you shut the door?"
